filename,category,old_rate,tree_rate,rle_rate,straights_rate,straights_huffman_rate,reduced_edgebits_rate,paths_2bit_rate,tree_comp_time,tree_decomp_time,old_comp_time, old_decomp_time,rle_comp_time,rle_decomp_time,straights_comp_time,straights_decomp_time,huffman_comp_time,huffman_decomp_time,reduced_comp_time,reduced_decomp_time,paths_2bit_comp_time,paths_2bit_decomp_time
Dr._Langeskov_The_Tiger_and_The_Terribly_Cursed_Emerald_Screenshot_6.png,screenshot_game,1.89828,1.97009,1.63763,1.50607,1.62887,1.953,1.61982,134,277,104,108,331,135,201,170,177,265,158,186,55,151
Lemonade_Stand_2.png,screenshot_game,11.608,96.1538,89.0957,63.4305,79.8453,21.7211,115.324,4,3,15,3,4,2,3,2,3,3,26,9,0,0
Job_Simulator_screenshot_-_Kitchen_01.png,screenshot_game,2.20941,2.38935,2.03627,1.87693,2.01011,2.31161,2.01642,111,221,106,95,255,106,162,136,143,186,162,154,47,124
Nuclear_Throne_screenshot_07.png,screenshot_game,3.3021,3.98236,3.38167,3.26107,3.4608,3.64311,3.31719,69,147,79,61,160,68,91,76,79,108,132,113,26,75
Neverputt_Gameplay_Screenshot_3.png,screenshot_game,2.93587,3.24811,2.8919,2.51009,2.73848,3.12374,2.81599,86,168,67,68,215,84,130,109,114,142,123,119,30,92
Metamorphabet_screenshot_02.png,screenshot_game,1.48641,1.48728,1.07593,1.0307,1.11964,1.49297,1.1425,162,780,75,147,529,193,315,280,274,379,132,232,75,238
Neverputt_Gameplay_Screenshot_1.png,screenshot_game,3.38729,3.64985,2.87504,2.29436,2.62942,3.58401,2.9994,92,154,63,62,238,92,180,143,155,173,121,100,31,91
Nuclear_Throne_screenshot_05.png,screenshot_game,2.6886,3.01714,2.50512,2.39856,2.56421,2.86986,2.49238,88,178,87,76,213,89,124,108,109,151,141,124,35,99
Dr._Langeskov_The_Tiger_and_The_Terribly_Cursed_Emerald_Screenshot_4.png,screenshot_game,1.30114,1.307,1.11464,1.07798,1.14042,1.30866,1.08567,187,386,98,154,447,180,339,225,313,306,153,239,87,225
This_Is_the_Police_-_Screenshot_08.png,screenshot_game,5.24111,7.6466,6.16757,5.66732,6.21617,6.3311,6.10726,43,80,58,42,108,47,67,53,58,73,136,72,16,44
Neverball_Sprachauswahl.png,screenshot_game,7.84159,12.1865,9.88228,7.07239,8.49205,9.95997,10.1555,44,64,63,30,108,45,78,57,67,75,116,57,11,34
Contraption_7.png,screenshot_game,2.17475,2.3072,2.01001,1.74543,1.90241,2.25587,1.96727,119,229,77,96,286,114,182,156,161,203,133,156,47,130
Monaco_What%27s_Yours_Is_Mine_-_Screenshot_3_(The_Lookout_in_Action).png,screenshot_game,1.33211,1.33309,1.08441,1.04845,1.12121,1.33691,1.08209,198,405,94,169,530,203,292,264,258,345,158,236,86,252
The_Bub%27s_Brothers.png,screenshot_game,7.91145,14.8007,9.97806,6.97814,8.43998,10.8099,12.3592,12,16,19,8,31,12,26,19,22,23,35,16,2,9
Frogatto.png,screenshot_game,8.69926,14.7454,10.7142,8.7111,10.637,12.1928,13.6696,24,33,32,18,58,26,42,31,36,40,63,32,4,15
Fantastic_Contraption_VR_screenshot_04.png,screenshot_game,2.27282,2.46274,2.16764,2.02439,2.15305,2.37772,2.08907,105,210,74,87,235,99,142,123,126,199,129,145,42,120
Triplane_Turmoil_screenshot.png,screenshot_game,7.54361,13.0525,8.56679,5.99298,7.25809,9.98992,10.7302,2,3,3,1,9,3,7,6,6,6,8,3,0,1
ReCaged_project_version_0.7.0_preview_thumbnail.png,screenshot_game,10.8993,46.3646,30.0977,15.5108,20.3827,18.457,38.5608,22,31,68,25,47,26,51,34,44,48,125,51,3,11
Royals_screenshot.png,screenshot_game,11.5537,57.8121,79.8884,56.5756,69.4127,20.9149,73.0084,8,9,26,8,14,7,8,4,7,8,49,18,0,2
Threes_development_process_art_mockup_20.png,screenshot_game,9.88801,35.0882,27.1641,22.8978,26.363,15.8101,26.9539,14,21,44,17,30,15,19,12,17,21,82,32,3,8
Broforce_landmine.png,screenshot_game,2.85236,3.24604,2.8139,2.72816,2.88347,3.06748,2.7123,87,173,88,72,190,81,107,91,95,128,143,127,34,93
Threes_development_process_art_mockup_08.png,screenshot_game,8.892,25.3791,16.3447,13.3061,15.6045,13.4903,19.0539,14,23,43,18,35,18,29,19,24,30,83,35,4,10
Job_Simulator_screenshot_-_Hero_kitchen.png,screenshot_game,3.22264,3.76747,3.26436,2.95833,3.19833,3.5043,3.12741,77,158,82,64,169,74,109,91,97,121,137,122,30,81
Mini_Metro_screenshot_3.png,screenshot_game,2.07351,2.10787,1.5267,1.31981,1.4919,2.12402,1.64301,138,246,72,103,410,148,286,225,246,276,132,151,58,154
Broforce_boss_destructing.png,screenshot_game,2.72187,3.01259,2.64116,2.57126,2.71489,2.89191,2.51935,94,187,91,75,208,88,114,99,103,136,145,132,36,100
Fragments_of_Him_-_Work_In_Progress_screenshot_1.png,screenshot_game,2.25305,2.37215,1.91676,1.65973,1.83951,2.34357,1.9256,121,228,98,98,303,124,211,171,185,221,154,151,48,133
Alto%27s_Adventure_screenshot_-_A05_Night.png,screenshot_game,5.45869,7.11971,5.26553,3.99754,4.71155,6.38854,5.6737,58,93,56,43,157,62,120,88,103,113,114,74,19,52
Mini_Metro_screenshot_2.png,screenshot_game,2.3901,2.44058,1.64343,1.3762,1.58898,2.46546,1.84188,130,230,68,95,416,144,300,231,258,279,129,141,55,142
Threes_development_process_art_mockup_09.png,screenshot_game,8.86633,25.0462,16.2101,13.2274,15.4979,13.4249,18.8315,14,24,43,18,37,17,29,20,25,30,83,35,4,10
Threes_development_process_art_mockup_21.png,screenshot_game,10.1653,46.2752,31.9616,26.3189,30.4488,17.0076,34.6993,11,18,43,19,22,15,17,10,15,20,80,33,2,5
PVEgen.png,screenshot_game,1.98337,2.1072,1.82768,1.73707,1.83922,2.0544,1.7702,80,165,53,65,175,73,106,92,95,124,89,114,33,92
Tutojob.png,screenshot_game,1.40667,1.40992,1.13952,1.12435,1.19432,1.41431,1.12269,72,148,35,57,191,70,106,94,93,120,58,91,32,92
Scourge_screenshot_r2315.png,screenshot_game,1.10048,1.10334,1.04025,1.04885,1.07049,1.10304,0.960419,195,405,98,161,383,171,180,180,165,262,152,244,79,238
FreeOrion-production.png,screenshot_game,5.11701,7.25772,6.2999,5.52334,5.99753,6.17028,6.18342,43,82,63,40,95,43,63,49,55,70,115,74,14,41
Fantastic_Contraption_VR_screenshot_05.png,screenshot_game,2.40613,2.66714,2.22631,2.09855,2.24435,2.54311,2.21043,95,198,93,83,234,96,141,120,125,161,147,136,39,112
Hundreds_(video_game)_-_Level_0.png,screenshot_game,2.26434,2.27521,1.38108,1.09755,1.27812,2.29799,1.63347,142,330,79,104,511,175,401,312,340,358,138,144,63,164
Dre.png,screenshot_game,6.71211,10.8723,9.54595,8.62204,9.37094,8.55625,9.43924,2,3,4,2,6,2,5,2,4,3,8,3,0,1
This_Is_the_Police_-_Screenshot_09.png,screenshot_game,2.8913,3.22201,2.45072,2.15285,2.39787,3.0839,2.56397,90,179,66,75,252,99,171,135,169,175,124,129,37,99
Contraption_6.png,screenshot_game,2.51804,2.70463,2.25289,1.88401,2.09338,2.638,2.27577,107,211,73,86,253,105,189,154,165,199,130,144,42,115
Chasing_Aurora_screenshot_12_(Freeze).png,screenshot_game,1.78271,1.82672,1.48623,1.34836,1.46641,1.81896,1.50227,147,306,114,117,372,197,239,196,211,260,171,202,62,179
Alto%27s_Adventure_screenshot_-_B11_Volcano.png,screenshot_game,5.99483,8.2673,6.19237,4.53988,5.40149,7.17639,6.70802,55,81,59,39,137,56,107,80,93,100,114,69,16,46
Dr._Langeskov_The_Tiger_and_The_Terribly_Cursed_Emerald_Screenshot_5.png,screenshot_game,1.37948,1.39305,1.19755,1.12508,1.1958,1.39139,1.18102,173,360,91,143,409,168,250,212,222,287,149,225,73,204
Opentyrian_torm.png,screenshot_game,1.95462,1.98078,1.49677,1.42777,1.5453,1.99167,1.56318,12,23,5,9,36,12,22,18,19,21,10,13,5,14
Nuclear_Throne_screenshot_04.png,screenshot_game,2.7872,3.10649,2.48118,2.36847,2.55717,2.97224,2.49686,90,181,67,78,232,94,138,120,121,159,122,127,36,105
Job_Simulator_screenshot_-_Kitchen_02.png,screenshot_game,2.07827,2.23671,1.97306,1.85969,1.96556,2.16459,1.90786,114,226,108,96,248,107,149,130,134,176,163,152,46,129
Lemonade_Stand_1.png,screenshot_game,11.5062,73.1408,70.9089,50.7544,63.7746,21.2587,88.7999,4,4,15,4,7,3,4,3,3,4,28,10,0,0
Nuclear_Throne_screenshot_10.png,screenshot_game,3.85651,4.86402,3.95986,3.78383,4.07025,4.35762,3.98025,61,116,73,55,144,63,85,71,76,102,151,90,22,62
Metamorphabet_screenshot_01.png,screenshot_game,2.54626,2.55396,1.61712,1.25435,1.46225,2.61148,1.90273,132,221,78,91,453,155,357,274,304,319,139,135,53,180
Yoda_Soccer_screenshot.png,screenshot_game,3.44071,3.41033,2.20699,1.48701,1.8093,3.6314,2.70346,41,63,26,25,140,45,128,96,109,105,49,40,16,40
Dcss.0.21.webtiles.Elven-Halls.png,screenshot_game,1.86501,2.0104,1.97291,1.99374,2.02334,1.93885,1.78316,98,201,66,86,173,87,76,81,71,121,114,129,33,120
Metamorphabet_screenshot_05.png,screenshot_game,3.20811,3.26344,2.13415,1.53046,1.81329,3.36178,2.53151,113,190,62,76,359,129,308,229,263,359,121,123,41,112
Neverputt_Gameplay_Screenshot_4.png,screenshot_game,4.76584,5.68428,4.64401,3.44547,4.01618,5.38104,4.96179,64,107,68,44,158,66,134,100,115,123,207,80,19,58
Blackwood_Crossing_August_reveal_screenshot_03_Treehouse.png,screenshot_game,1.06662,1.07095,1.03615,1.03994,1.05921,1.06943,0.947462,203,453,229,186,377,190,172,184,161,280,218,271,82,254
Contraption_2.png,screenshot_game,3.11342,3.63235,3.021,2.6699,2.912,3.38034,3.04145,78,171,68,77,190,88,199,107,114,151,128,133,31,87
BOSscreen.png,screenshot_game,1.83921,1.84391,1.32077,1.14042,1.27724,1.86008,1.43282,91,174,48,68,290,101,204,162,175,218,82,101,37,105
StationSnapshot2.png,screenshot_game,4.11714,5.18106,4.81793,4.74264,4.93618,4.66462,4.40557,47,89,55,37,91,45,47,39,43,60,96,70,15,46
Ten_tiles_on_weekly_no_tabs_full_res.png,screenshot_game,3.44097,4.18892,3.97819,3.85338,3.98539,3.82758,3.66822,46,87,53,38,82,42,44,40,39,59,90,68,15,46
Dr._Langeskov_The_Tiger_and_The_Terribly_Cursed_Emerald_Screenshot_1.png,screenshot_game,1.18566,1.19313,1.1238,1.10354,1.1384,1.19213,1.0421,197,412,105,163,378,170,196,191,179,266,161,262,83,231
TowerFall_Flight.png,screenshot_game,9.44204,18.5045,22.4502,21.2187,23.8328,14.0958,18.6541,27,43,53,25,52,30,25,17,23,33,94,44,5,17
Tile_World.png,screenshot_game,8.10872,14.3895,16.4655,15.7294,16.8529,11.1894,12.5295,16,21,23,10,27,37,12,18,11,20,43,19,3,11
Ayner.png,screenshot_game,1.18601,1.19072,1.07788,1.0715,1.10601,1.19136,1.024,118,267,63,97,250,103,134,123,121,169,95,178,52,141
Blocks_on_ice_gameplay_1.png,screenshot_game,1.13626,1.14173,1.04218,1.0678,1.08872,1.1396,0.977275,36,77,17,30,76,31,37,36,33,49,28,46,14,44
Neverball_Gameplay_Screenshot_8.png,screenshot_game,1.74807,1.79079,1.63087,1.63744,1.69163,1.77465,1.5203,138,283,79,102,293,120,145,133,132,183,136,185,54,155
