filename,category,old_rate,tree_rate,rle_rate,straights_rate,straights_huffman_rate,reduced_edgebits_rate,paths_2bit_rate,tree_comp_time,tree_decomp_time,old_comp_time, old_decomp_time,rle_comp_time,rle_decomp_time,straights_comp_time,straights_decomp_time,huffman_comp_time,huffman_decomp_time,reduced_comp_time,reduced_decomp_time,paths_2bit_comp_time,paths_2bit_decomp_time
status-audio-volume-high.png,icon_512,4.38543,9.44073,4.67356,4.26124,4.6549,5.0374,4.55153,4,13,21,9,8,10,29,23,25,26,39,17,9,18
apps-preferences-desktop-assistive-technology.png,icon_512,6.5374,11.267,5.85307,3.23616,4.10113,7.95466,6.88721,2,13,22,6,7,10,61,42,52,43,38,14,6,15
actions-format-text-bold.png,icon_512,8.41091,20.6678,10.2495,6.75863,8.48221,11.744,12.194,1,7,20,5,3,7,28,21,23,22,37,12,4,8
status-weather-showers.png,icon_512,2.76377,8.27161,2.96774,2.67851,2.82016,2.97954,2.82622,6,17,30,13,11,22,36,30,32,35,46,20,12,119
apps-internet-mail.png,icon_512,9.11674,23.2805,14.9914,9.40577,11.6936,13.4165,16.9647,0,7,20,5,1,5,20,15,17,17,35,12,2,5
emotes-face-sad.png,icon_512,5.41607,12.3234,5.5607,4.09938,4.78421,6.4897,6.08458,2,12,20,7,6,10,39,28,33,32,37,14,6,15
actions-bookmark-new.png,icon_512,5.49774,12.82,7.77283,6.78535,7.31731,6.63335,6.85327,2,11,22,7,4,8,18,14,16,19,39,14,5,12
emblems-emblem-favorite.png,icon_512,8.11513,22.6051,12.3878,9.87226,11.5521,11.1548,12.4003,0,7,20,5,2,5,17,12,14,15,38,12,3,6
status-dialog-information.png,icon_512,4.31974,9.59859,4.42426,3.89849,4.30834,4.98182,4.52825,4,14,25,10,9,11,38,25,33,30,41,17,9,18
apps-internet-group-chat.png,icon_512,11.2382,77.4991,53.5024,30.7415,39.7195,20.2543,55.7417,0,3,18,4,0,2,7,5,6,5,36,11,0,1
mimetypes-package-x-generic.png,icon_512,8.45104,21.0487,17.4906,15.1639,16.7856,11.5187,14.5149,0,9,19,5,1,6,11,8,10,10,35,12,2,7
actions-system-shutdown.png,icon_512,9.55087,26.5553,21.8039,14.4558,17.4894,14.3957,19.9181,0,7,19,5,1,5,13,9,11,11,35,11,2,5
devices-media-optical.png,icon_512,4.13273,8.3452,3.60276,2.51109,2.97076,4.62624,3.95872,4,18,25,10,11,14,65,47,55,52,43,19,10,23
emotes-face-monkey.png,icon_512,5.11919,9.67141,4.7672,3.55156,4.17411,5.96607,5.15374,3,14,20,9,9,13,47,36,41,39,39,17,8,17
status-network-receive.png,icon_512,5.79373,9.48918,5.78688,4.65823,5.44503,6.71651,5.50451,3,14,19,7,8,11,36,26,31,30,37,15,8,16
mimetypes-text-html.png,icon_512,4.94144,10.4535,5.82711,5.01051,5.50734,5.84973,5.58537,3,12,24,8,7,9,26,20,23,25,41,15,7,14
categories-applications-internet.png,icon_512,2.80953,5.60525,2.67483,2.45741,2.64565,3.00908,2.60803,7,21,27,14,15,16,47,39,41,49,44,22,16,32
actions-process-stop.png,icon_512,8.88168,21.2222,14.4518,7.09091,9.06029,12.8555,16.9514,0,7,19,5,1,5,28,20,23,22,36,13,2,6
apps-preferences-system-session.png,icon_512,9.63867,21.2781,27.8722,24.4125,26.7642,13.9258,19.9433,0,8,21,5,1,5,9,5,8,7,36,11,1,5
mimetypes-x-office-address-book.png,icon_512,8.15908,17.8361,14.2393,12.4974,14.24,11.4998,12.4644,1,8,19,5,2,6,13,9,11,12,36,13,3,8
devices-network-wired.png,icon_512,8.07439,25.6457,16.1235,13.38,14.9657,11.7311,17.3588,0,5,19,5,1,3,10,7,9,9,35,12,1,4
status-image-loading.png,icon_512,8.01832,19.3065,12.8143,7.87062,9.53131,11.1823,13.4738,0,7,19,5,3,5,22,16,19,17,36,12,2,7
actions-media-seek-backward.png,icon_512,8.93557,28.2906,16.9498,13.3903,15.6785,13.2322,18.062,0,6,18,5,1,5,13,9,11,11,35,12,2,5
apps-preferences-desktop-theme.png,icon_512,7.8954,19.5637,12.7165,10.0791,11.562,10.8893,12.6174,0,7,21,5,2,24,16,12,14,15,37,12,3,8
emotes-face-grin.png,icon_512,6.81192,14.8567,8.74673,6.71852,7.74978,8.94828,9.25772,2,9,21,6,5,7,25,17,22,20,124,13,4,10
actions-view-fullscreen.png,icon_512,5.15006,16.3536,8.3977,8.18209,8.25163,6.26541,7.22589,1,8,22,6,3,5,9,7,8,11,39,14,4,11
actions-media-record.png,icon_512,9.68102,32.84,21.4588,13.0776,16.1109,15.1539,24.7785,0,5,19,4,1,3,15,11,12,12,35,11,1,3
places-network-workgroup.png,icon_512,9.17064,28.405,23.2522,19.6236,21.7237,13.717,20.1936,0,6,20,5,1,5,9,6,8,9,35,12,1,5
mimetypes-font-x-generic.png,icon_512,9.62416,27.7221,15.042,7.40113,9.80942,14.6119,16.4426,0,6,19,5,2,5,27,19,23,21,35,12,3,6
status-folder-open.png,icon_512,9.87355,29.289,25.1667,18.8924,22.2568,15.0562,22.69,0,6,19,5,1,5,10,7,9,9,36,11,1,5
categories-applications-multimedia.png,icon_512,8.55335,22.5231,15.1851,11.0881,13.1925,12.4232,15.6426,0,6,19,5,1,5,15,11,13,13,35,12,2,6
status-software-update-available.png,icon_512,8.91491,24.8135,19.3873,16.8646,18.9275,12.9799,18.3133,0,6,19,5,1,5,10,7,9,9,36,12,2,5
status-network-wireless-encrypted.png,icon_512,5.64137,13.2837,6.61992,5.02993,5.75214,6.90706,7.03229,2,10,22,7,5,8,30,22,26,27,39,14,5,12
actions-mail-mark-junk.png,icon_512,6.4287,12.884,6.8647,4.19656,5.13106,8.03732,8.04238,2,10,25,6,5,9,44,31,38,33,40,14,5,11
emotes-face-crying.png,icon_512,5.00532,10.9657,5.07537,3.93783,4.52321,5.88833,5.40058,3,14,22,9,8,11,39,28,33,33,41,16,7,16
status-image-missing.png,icon_512,10.7378,39.7705,26.9332,14.8373,19.302,17.7966,29.2211,0,5,19,4,1,5,15,10,12,13,35,11,1,4
emblems-emblem-system.png,icon_512,8.84602,19.4001,10.5177,4.6076,6.15395,12.4586,12.6775,0,8,19,5,4,7,44,32,36,31,36,12,3,8
actions-folder-new.png,icon_512,4.35346,10.2962,5.02415,4.50677,4.88751,4.99444,4.68397,3,13,25,8,7,9,26,20,23,24,42,16,8,17
devices-printer.png,icon_512,9.8587,27.2375,34.2562,31.0795,33.3945,14.6705,22.0823,0,7,19,4,1,5,7,4,7,7,35,11,1,5
places-user-trash.png,icon_512,7.64421,15.6562,9.88369,7.11878,8.51089,10.171,10.022,2,10,22,6,4,8,28,19,24,22,39,13,5,10
categories-preferences-desktop-peripherals.png,icon_512,6.91579,13.3249,8.23541,4.83237,5.94223,8.77902,8.85953,2,10,21,6,5,8,39,27,33,29,37,13,5,10
devices-audio-card.png,icon_512,7.40162,15.2097,9.46693,6.06175,7.36343,9.80121,10.3367,1,8,19,6,3,7,30,21,24,24,35,14,3,9
emblems-emblem-unreadable.png,icon_512,6.418,13.4983,5.67601,3.52876,4.38892,7.70094,6.49286,2,13,23,6,7,11,54,39,46,40,40,14,7,15
devices-network-wireless.png,icon_512,6.01274,15.1288,7.95819,6.04831,6.84684,7.52258,7.98511,2,10,22,7,5,8,25,19,22,20,36,13,5,11
mimetypes-x-office-spreadsheet.png,icon_512,7.63931,17.7467,9.86488,6.29698,7.73724,10.1909,10.3974,2,9,21,5,5,7,29,22,25,23,38,13,4,10
actions-format-justify-center.png,icon_512,11.6224,60.5868,27.2955,13.947,19.5138,20.4691,29.3637,0,5,19,4,1,5,16,12,14,12,35,11,2,4
actions-document-print.png,icon_512,9.74074,27.2517,32.0916,29.2268,31.395,14.537,21.946,0,7,19,4,1,5,6,4,6,6,34,12,1,5
emotes-face-wink.png,icon_512,5.32249,11.852,5.3916,3.95772,4.61756,6.33477,5.92688,2,12,22,7,7,10,41,177,35,46,38,14,6,15
status-audio-volume-medium.png,icon_512,4.57932,9.98731,5.02011,4.56989,4.99209,5.31259,4.86803,3,12,24,9,8,9,28,21,25,25,41,16,8,16
places-network-server.png,icon_512,10.3737,45.5638,45.4253,41.3235,44.8589,17.2617,36.4855,0,4,18,4,0,3,5,3,4,5,35,11,0,2
emotes-face-kiss.png,icon_512,5.10861,11.3436,5.38628,4.23909,4.84091,6.08747,5.76255,2,11,22,8,6,10,36,26,31,30,40,15,6,15
apps-preferences-desktop-accessibility.png,icon_512,7.2935,14.5706,7.26084,4.07611,5.1507,9.30394,8.63393,1,12,20,6,5,11,47,36,40,39,36,13,5,14
emotes-face-smile.png,icon_512,5.44385,12.0651,5.61877,4.09972,4.78977,6.52965,6.16808,2,13,22,8,36,11,45,36,39,35,40,16,34,15
apps-system-software-update.png,icon_512,4.40311,9.23073,4.70248,4.10549,4.51997,5.05937,4.6206,5,13,24,9,10,10,38,24,41,29,40,16,10,17
categories-preferences-desktop.png,icon_512,11.0107,40.2416,54.4795,34.4906,41.4897,17.9801,36.6889,0,6,19,4,0,5,6,4,6,6,35,11,1,3
actions-system-lock-screen.png,icon_512,6.98862,13.0523,8.13718,6.23704,7.3871,8.78361,7.71375,2,11,22,6,6,9,29,20,24,22,37,13,6,12
actions-go-bottom.png,icon_512,8.6183,24.4234,13.3916,8.07468,9.94539,12.3582,15.1508,0,7,19,5,2,7,24,26,20,18,37,14,2,7
actions-format-text-underline.png,icon_512,8.24297,20.0734,12.02,8.79582,10.5822,11.4878,13.0343,1,7,20,5,2,6,28,15,18,16,37,13,3,6
status-weather-few-clouds.png,icon_512,3.5335,9.06606,3.66375,3.32818,3.58468,3.93851,3.65431,5,15,26,11,11,13,34,28,30,34,44,19,10,24
apps-internet-web-browser.png,icon_512,4.49947,8.77856,4.15694,3.20852,3.69957,5.13325,4.49683,4,15,26,9,10,11,49,36,42,40,44,16,9,19
actions-edit-cut.png,icon_512,7.46506,19.0458,10.4375,7.92836,9.33395,10.2495,12.0944,1,6,20,6,2,5,20,14,17,17,35,12,3,6
status-weather-severe-alert.png,icon_512,3.89191,10.3842,4.35442,3.70338,4.01181,4.41526,4.32384,3,13,24,10,7,10,31,26,28,32,41,19,8,20
apps-office-calendar.png,icon_512,9.8413,34.2799,24.7832,17.1822,20.872,15.6496,26.4345,0,4,20,5,1,3,11,8,10,9,37,11,2,3
categories-applications-development.png,icon_512,3.92889,8.12609,3.388,2.74623,3.13989,4.33461,3.58836,4,19,26,11,18,17,55,44,48,53,44,21,17,27
actions-go-jump.png,icon_512,8.46004,30.9442,16.883,13.9082,15.8163,12.5302,18.6846,1,4,21,5,1,3,12,7,10,9,38,12,1,4
categories-applications-other.png,icon_512,8.31645,22.0875,13.9648,8.15828,9.94807,11.8036,16.4221,1,6,18,5,1,5,22,16,19,17,36,12,2,5
apps-utilities-terminal.png,icon_512,6.6681,12.2583,6.88728,5.26381,6.30112,7.94517,6.43843,2,14,22,6,7,11,34,26,30,29,37,15,7,16
actions-media-playback-start.png,icon_512,9.90003,41.0771,25.7825,18.6902,22.2344,15.7971,27.8442,0,5,20,4,1,3,10,7,8,8,37,12,1,3
actions-go-home.png,icon_512,8.95388,22.8853,16.439,9.03677,11.227,13.1142,18.3849,0,6,19,5,1,5,21,16,18,16,36,12,2,5
devices-audio-input-microphone.png,icon_512,6.48869,13.6626,8.04466,5.77042,6.78106,8.33555,8.661,2,11,21,6,4,7,29,21,24,22,36,14,4,10
apps-internet-news-reader.png,icon_512,10.0181,27.6422,31.3848,26.7958,30.138,15.0109,23.1849,0,7,19,4,1,5,8,5,7,7,36,11,1,5
status-network-error.png,icon_512,5.82463,9.29339,5.45696,4.1512,4.94083,6.7183,5.38069,3,15,20,8,9,13,43,43,37,38,38,16,8,20
emotes-face-plain.png,icon_512,5.38824,12.63,5.51439,4.14307,4.81413,6.43824,5.99658,2,12,22,7,7,10,38,29,33,31,44,15,6,15
